시군구,번지,단지명,전용면적(㎡),계약일,거래금액(만원),층,건축년도,도로명
 서울특별시 도봉구 방학동,732,신동아아파트4,84.9,11~20,"16,200",11,1995,방학로12길
 서울특별시 도봉구 방학동,695-21,신주아파트B,56.21,21~31,"9,350",2,2003,방학로8길
 서울특별시 도봉구 방학동,507,우성아파트1,72.06,21~31,"13,650",7,1992,해등로
 서울특별시 도봉구 방학동,508,우성아파트2,84.98,11~20,"15,300",2,1993,해등로
 서울특별시 도봉구 방학동,508,우성아파트2,84.98,21~31,"17,250",5,1993,해등로
 서울특별시 도봉구 방학동,508,우성아파트2,84.98,21~31,"17,250",5,1993,해등로
 서울특별시 도봉구 방학동,734,청구아파트,70.69,11~20,"13,170",2,1994,시루봉로
 서울특별시 도봉구 방학동,734,청구아파트,84.97,1~10,"15,400",2,1994,시루봉로
 서울특별시 도봉구 방학동,731,한화/성원아파트,84.98,1~10,"17,300",3,1996,방학로11길
 서울특별시 도봉구 방학동,731,한화/성원아파트,84.98,1~10,"17,300",3,1996,방학로11길
 서울특별시 도봉구 방학동,731,한화/성원아파트,84.98,1~10,"17,700",6,1996,방학로11길
 서울특별시 도봉구 쌍문동,73,경남,46.3,21~31,"7,700",1,1988,도봉로129길
 서울특별시 도봉구 쌍문동,73,경남,46.3,21~31,"8,000",7,1988,도봉로129길
 서울특별시 도봉구 쌍문동,721,극동,84.9,11~20,"17,400",4,1996,노해로45길
 서울특별시 도봉구 쌍문동,199-1,금호1,70.13,1~10,"14,500",11,1990,해등로
 서울특별시 도봉구 쌍문동,199-1,금호1,70.13,21~31,"14,050",11,1990,해등로
 서울특별시 도봉구 쌍문동,산69-1,금호2,71.98,11~20,"15,000",9,1991,해등로
 서울특별시 도봉구 쌍문동,285-5,동익미라벨,84.53,11~20,"13,000",11,1987,우이천로32길
 서울특별시 도봉구 쌍문동,160,미라보,59.96,1~10,"12,000",4,1995,시루봉로2길
 서울특별시 도봉구 쌍문동,728,북한산월드메르디앙,114.28,1~10,"44,000",9,2005,삼양로
 서울특별시 도봉구 쌍문동,56,삼익세라믹,42.93,11~20,"8,100",6,1988,해등로
 서울특별시 도봉구 쌍문동,56,삼익세라믹,58.77,1~10,"10,550",6,1988,해등로
 서울특별시 도봉구 쌍문동,56,삼익세라믹,58.77,11~20,"10,900",4,1988,해등로
 서울특별시 도봉구 쌍문동,56,삼익세라믹,58.77,11~20,"10,850",12,1988,해등로
 서울특별시 도봉구 쌍문동,56,삼익세라믹,79.98,11~20,"17,380",3,1988,해등로
 서울특별시 도봉구 쌍문동,726,신일라이프,81.68,11~20,"18,800",11,2002,노해로
 서울특별시 도봉구 쌍문동,388-33,한양1,50.58,11~20,"12,300",6,1986,노해로40길
 서울특별시 도봉구 쌍문동,388-33,한양1,50.58,21~31,"12,500",4,1986,노해로40길
 서울특별시 도봉구 쌍문동,388-33,한양1,66.33,11~20,"15,800",8,1986,노해로40길
 서울특별시 도봉구 쌍문동,388-33,한양1,66.33,21~31,"16,400",6,1986,노해로40길
 서울특별시 도봉구 쌍문동,59,한양2,48.96,11~20,"8,240",2,1988,해등로
 서울특별시 도봉구 쌍문동,59,한양2,59.67,11~20,"10,280",14,1988,해등로
 서울특별시 도봉구 쌍문동,59,한양3,76.92,21~31,"13,900",7,1988,해등로
 서울특별시 도봉구 쌍문동,59,한양3,76.92,21~31,"13,750",8,1988,해등로
 서울특별시 도봉구 쌍문동,59,한양4,35.1,11~20,"5,900",5,1989,해등로
 서울특별시 도봉구 쌍문동,59,한양4,35.1,11~20,"5,900",5,1989,해등로
 서울특별시 도봉구 쌍문동,59-5,한양6,83.86,1~10,"17,450",7,2002,시루봉로
 서울특별시 도봉구 쌍문동,59-5,한양6,83.86,11~20,"16,400",3,2002,시루봉로
 서울특별시 도봉구 쌍문동,59-5,한양6,83.86,11~20,"15,500",3,2002,시루봉로
 서울특별시 도봉구 쌍문동,59-5,한양6,83.86,21~31,"17,000",10,2002,시루봉로
 서울특별시 도봉구 쌍문동,54,현대1,44.55,11~20,"7,500",11,1990,해등로
 서울특별시 도봉구 쌍문동,54,현대1,84.66,21~31,"15,050",3,1990,해등로
 서울특별시 도봉구 쌍문동,54,현대1,84.66,21~31,"16,200",3,1990,해등로
 서울특별시 도봉구 쌍문동,50,현대2,85,21~31,"15,600",4,1993,시루봉로6길
 서울특별시 도봉구 쌍문동,50,현대2,85,21~31,"16,650",6,1993,시루봉로6길
 서울특별시 도봉구 쌍문동,719,현대3,84.83,11~20,"18,000",10,1995,우이천로38가길
 서울특별시 도봉구 창동,809,금용,122.15,11~20,"27,500",11,1997,우이천로
 서울특별시 도봉구 창동,811,대동,59.76,11~20,"11,000",1,1999,도봉로
 서울특별시 도봉구 창동,822,대림e-편한세상,84.98,21~31,"34,100",14,2003,노해로63길
 서울특별시 도봉구 창동,804,대우,59.86,11~20,"15,500",16,1995,덕릉로63가길
 서울특별시 도봉구 창동,804,대우,59.86,11~20,"15,700",6,1995,덕릉로63가길
 서울특별시 도봉구 창동,804,대우,84.88,21~31,"18,000",1,1995,덕릉로63가길
 서울특별시 도봉구 창동,814,대우그린,59.97,11~20,"15,000",1,2000,덕릉로
 서울특별시 도봉구 창동,805,동아그린,59.96,21~31,"17,200",8,1996,노해로63다길
 서울특별시 도봉구 창동,808,동아청솔,59.45,21~31,"17,200",12,1997,노해로69길
 서울특별시 도봉구 창동,808,동아청솔,84.97,21~31,"28,000",21,1997,노해로69길
 서울특별시 도봉구 창동,808,동아청솔,84.97,21~31,"35,900",12,1997,노해로69길
 서울특별시 도봉구 창동,45,삼성래미안,73.92,11~20,"22,300",10,1992,노해로66길
 서울특별시 도봉구 창동,45,삼성래미안,84.87,1~10,"24,500",9,1992,노해로66길
 서울특별시 도봉구 창동,45,삼성래미안,84.87,11~20,"25,300",8,1992,노해로66길
 서울특별시 도봉구 창동,45,삼성래미안,84.87,11~20,"25,400",2,1992,노해로66길
 서울특별시 도봉구 창동,45,삼성래미안,84.87,21~31,"26,800",20,1992,노해로66길
 서울특별시 도봉구 창동,299,상아1차아파트,58.59,21~31,"12,000",4,1987,해등로
 서울특별시 도봉구 창동,299,상아1차아파트,69.03,11~20,"17,400",11,1987,해등로
 서울특별시 도봉구 창동,817,수산트리플,59.86,21~31,"17,000",10,2004,우이천로20길
 서울특별시 도봉구 창동,810,신창,49.77,21~31,"10,300",5,1998,덕릉로62길
 서울특별시 도봉구 창동,807,쌍용,59.88,1~10,"18,670",20,1997,마들로
 서울특별시 도봉구 창동,807,쌍용,59.88,1~10,"18,670",20,1997,마들로
 서울특별시 도봉구 창동,807,쌍용,84.76,21~31,"28,800",3,1997,마들로
 서울특별시 도봉구 창동,38,주공17단지,36.16,11~20,"6,000",6,1989,덕릉로66길
 서울특별시 도봉구 창동,38,주공17단지,36.16,21~31,"5,900",3,1989,덕릉로66길
 서울특별시 도봉구 창동,38,주공17단지,36.16,21~31,"5,400",2,1989,덕릉로66길
 서울특별시 도봉구 창동,38,주공17단지,36.16,21~31,"6,130",6,1989,덕릉로66길
 서울특별시 도봉구 창동,38,주공17단지,36.34,21~31,"6,200",14,1989,덕릉로66길
 서울특별시 도봉구 창동,815,창동2차현대,84.5,1~10,"29,500",19,2001,도봉로136길
 서울특별시 도봉구 창동,815,창동2차현대,84.5,21~31,"30,700",21,2001,도봉로136길
 서울특별시 도봉구 창동,820,창동신도브래뉴1차,121.85,21~31,"48,000",16,2003,도봉로136나길
 서울특별시 도봉구 창동,305,창동주공1단지,49.94,1~10,"10,306",14,1990,해등로
 서울특별시 도봉구 창동,305,창동주공1단지,49.94,21~31,"10,800",10,1990,해등로
 서울특별시 도봉구 창동,305,창동주공1단지,59.39,21~31,"13,750",12,1990,해등로
 서울특별시 도봉구 창동,316,창동주공2단지,36.16,1~10,"7,300",12,1990,해등로12길
 서울특별시 도봉구 창동,316,창동주공2단지,36.16,1~10,"6,800",15,1990,해등로12길
 서울특별시 도봉구 창동,316,창동주공2단지,41.3,21~31,"7,800",15,1990,해등로12길
 서울특별시 도봉구 창동,316,창동주공2단지,45.55,21~31,"8,600",5,1990,해등로12길
 서울특별시 도봉구 창동,316,창동주공2단지,49.94,11~20,"10,500",1,1990,해등로12길
 서울특별시 도봉구 창동,347,창동주공3단지(해등마을),49.94,1~10,"12,730",6,1990,해등로
 서울특별시 도봉구 창동,347,창동주공3단지(해등마을),49.94,11~20,"12,000",15,1990,해등로
 서울특별시 도봉구 창동,347,창동주공3단지(해등마을),49.94,11~20,"13,150",9,1990,해등로
 서울특별시 도봉구 창동,347,창동주공3단지(해등마을),59.22,21~31,"16,400",7,1990,해등로
 서울특별시 도봉구 창동,347,창동주공3단지(해등마을),66.56,11~20,"18,000",15,1990,해등로
 서울특별시 도봉구 창동,347,창동주공3단지(해등마을),66.56,21~31,"17,900",2,1990,해등로
 서울특별시 도봉구 창동,347,창동주공3단지(해등마을),71.89,11~20,"18,500",5,1990,해등로
 서울특별시 도봉구 창동,347,창동주공3단지(해등마을),71.89,21~31,"17,000",4,1990,해등로
 서울특별시 도봉구 창동,347,창동주공3단지(해등마을),79.07,11~20,"22,900",2,1990,해등로
 서울특별시 도봉구 창동,347,창동주공3단지(해등마을),79.07,11~20,"25,000",11,1990,해등로
 서울특별시 도봉구 창동,347,창동주공3단지(해등마을),79.07,11~20,"25,000",11,1990,해등로
 서울특별시 도봉구 창동,347,창동주공3단지(해등마을),79.07,11~20,"23,000",4,1990,해등로
 서울특별시 도봉구 창동,347,창동주공3단지(해등마을),84.41,21~31,"22,500",1,1990,해등로
 서울특별시 도봉구 창동,373,창동주공4단지,36.16,21~31,"6,200",7,1991,덕릉로
 서울특별시 도봉구 창동,373,창동주공4단지,41.3,1~10,"7,600",7,1991,덕릉로
 서울특별시 도봉구 창동,373,창동주공4단지,41.3,11~20,"6,650",1,1991,덕릉로
 서울특별시 도봉구 창동,373,창동주공4단지,49.94,21~31,"10,100",15,1991,덕릉로
 서울특별시 도봉구 창동,373,창동주공4단지,49.94,21~31,"10,100",15,1991,덕릉로
 서울특별시 도봉구 창동,824,창동한승미메이드,84.69,21~31,"20,000",4,2004,덕릉로60길
 서울특별시 도봉구 창동,818,창동현대4차,102,21~31,"45,500",12,2003,노해로69가길
 서울특별시 도봉구 창동,821,초안산신도브래뉴,85,11~20,"25,000",16,2005,우이천로4라길
 서울특별시 도봉구 창동,819,태영데시앙,85,11~20,"27,700",12,2003,도봉로110다길
 서울특별시 동대문구 답십리동,111,답십리대우,84.99,21~31,"25,000",13,2002,답십리로41길
 서울특별시 동대문구 답십리동,111,답십리대우,114.94,11~20,"34,800",9,2002,답십리로41길
 서울특별시 동대문구 답십리동,80,답십리청솔우성,84.94,11~20,"28,500",14,2000,전농로10길
 서울특별시 동대문구 답십리동,42,동답한신,44.35,21~31,"11,300",8,1992,답십리로
 서울특별시 동대문구 답십리동,42,동답한신,82.39,21~31,"17,800",1,1992,답십리로
 서울특별시 동대문구 답십리동,41,동서울한양,76.41,11~20,"22,700",15,1989,답십리로
 서울특별시 동대문구 답십리동,990,두산,59.96,11~20,"18,000",5,2000,답십리로56길
 서울특별시 동대문구 답십리동,990,두산,84.83,11~20,"28,500",15,2000,답십리로56길
 서울특별시 동대문구 답십리동,990,두산,84.83,11~20,"28,500",15,2000,답십리로56길
 서울특별시 동대문구 답십리동,990,두산,84.83,21~31,"26,700",18,2000,답십리로56길
 서울특별시 동대문구 답십리동,990,두산,84.83,21~31,"26,000",21,2000,답십리로56길
 서울특별시 동대문구 답십리동,989-1,우성그린,59.36,1~10,"12,000",8,1997,답십리로59길
 서울특별시 동대문구 답십리동,989-1,우성그린,59.36,21~31,"13,500",1,1997,답십리로59길
 서울특별시 동대문구 답십리동,465-2,태양,70.68,11~20,"18,000",1,1978,
 서울특별시 동대문구 용두동,779,신동아,58.59,21~31,"16,550",15,1994,무학로26길
 서울특별시 동대문구 용두동,779,신동아,84.63,21~31,"25,000",2,1994,무학로26길
 서울특별시 동대문구 이문동,225,대림e-편한세상,59.96,1~10,"23,900",12,2003,한천로63길
 서울특별시 동대문구 이문동,225,대림e-편한세상,59.96,21~31,"24,000",5,2003,한천로63길
 서울특별시 동대문구 이문동,225,대림e-편한세상,59.96,21~31,"22,500",8,2003,한천로63길
 서울특별시 동대문구 이문동,225,대림e-편한세상,59.96,21~31,"22,500",4,2003,한천로63길
 서울특별시 동대문구 이문동,225,대림e-편한세상,84.97,21~31,"32,000",12,2003,한천로63길
 서울특별시 동대문구 이문동,311,래미안이문2차,59.79,11~20,"23,700",23,2004,이문로12길
 서울특별시 동대문구 이문동,311,래미안이문2차,59.79,21~31,"23,500",12,2004,이문로12길
 서울특별시 동대문구 이문동,311,래미안이문2차,84.61,11~20,"34,500",15,2004,이문로12길
 서울특별시 동대문구 이문동,311,래미안이문2차,84.61,21~31,"34,250",12,2004,이문로12길
 서울특별시 동대문구 이문동,54,현대,59.92,21~31,"17,000",18,2000,한천로58길
 서울특별시 동대문구 이문동,54,현대,84.58,11~20,"22,000",2,2000,한천로58길
 서울특별시 동대문구 장안동,329-3,래미안장안2차(329-3),81.05,11~20,"33,700",23,2007,장안벚꽃로
 서울특별시 동대문구 장안동,354-2,삼성래미안1(354),59.86,21~31,"26,250",21,2003,장한로14길
 서울특별시 동대문구 장안동,371-1,삼성쉐르빌(371-1),97.5,21~31,"29,000",27,2002,장한로
 서울특별시 동대문구 장안동,371-1,삼성쉐르빌(371-1),98.5,1~10,"25,000",23,2002,장한로
 서울특별시 동대문구 장안동,371-1,삼성쉐르빌(371-1),119.05,1~10,"35,500",17,2002,장한로
 서울특별시 동대문구 장안동,371-1,삼성쉐르빌(371-1),119.05,1~10,"35,000",12,2002,장한로
 서울특별시 동대문구 장안동,563,신부파스카(563),84.99,11~20,"25,000",8,2005,장한로12길
 서울특별시 동대문구 장안동,567,신일해피트리2차(567),79.51,11~20,"27,480",8,2005,천호대로77가길
 서울특별시 동대문구 장안동,568,장안동신일해피트리,84.94,11~20,"27,780",1,2005,장한로5길
 서울특별시 동대문구 장안동,336,장안현대홈타운(336),112.78,21~31,"47,700",20,2003,장안벚꽃로
 서울특별시 동대문구 장안동,555-1,한신(555-1),84.4,11~20,"21,500",15,1996,사가정로
 서울특별시 동대문구 장안동,555-1,한신(555-1),84.9,11~20,"23,000",16,1996,사가정로
 서울특별시 동대문구 장안동,95-1,현대(95-1),95.39,21~31,"22,450",2,1984,한천로
 서울특별시 동대문구 장안동,569,현대홈타운2차,76.07,11~20,"28,000",14,2005,장한로26다길
 서울특별시 동대문구 장안동,569,현대홈타운2차,84.97,1~10,"27,470",1,2005,장한로26다길
 서울특별시 동대문구 장안동,569,현대홈타운2차,84.97,11~20,"27,470",1,2005,장한로26다길
 서울특별시 동대문구 장안동,569,현대홈타운2차,84.97,11~20,"27,470",1,2005,장한로26다길
 서울특별시 동대문구 장안동,569,현대홈타운2차,84.97,11~20,"27,470",1,2005,장한로26다길
 서울특별시 동대문구 장안동,569,현대홈타운2차,96.22,1~10,"34,850",13,2005,장한로26다길
 서울특별시 동대문구 장안동,566,형인허브빌2차(566),83.65,11~20,"21,600",1,2005,천호대로89길
 서울특별시 동대문구 장안동,566,형인허브빌2차(566),83.65,21~31,"21,951",6,2005,천호대로89길
 서울특별시 동대문구 장안동,566,형인허브빌2차(566),84.94,21~31,"27,400",8,2005,천호대로89길
 서울특별시 동대문구 전농동,645-2,동아,57.9,11~20,"17,500",9,1997,서울시립대로
 서울특별시 동대문구 전농동,645-2,동아,83.01,21~31,"26,500",8,1997,서울시립대로
 서울특별시 동대문구 전농동,10,전농SK,59.34,21~31,"18,400",17,2000,사가정로
 서울특별시 동대문구 전농동,10,전농SK,59.96,21~31,"21,400",18,2000,사가정로
 서울특별시 동대문구 전농동,10,전농SK,84.95,11~20,"27,500",20,2000,사가정로
 서울특별시 동대문구 전농동,155,전농동삼성래미안,59.93,21~31,"20,600",9,2000,전농로
 서울특별시 동대문구 전농동,155,전농동삼성래미안,59.93,21~31,"20,000",9,2000,전농로
 서울특별시 동대문구 전농동,155,전농동삼성래미안,84.98,11~20,"30,900",12,2000,전농로
 서울특별시 동대문구 전농동,687,전농동신성미소지움,55.37,21~31,"18,500",3,2005,서울시립대로
 서울특별시 동대문구 전농동,687,전농동신성미소지움,55.37,21~31,"18,000",3,2005,서울시립대로
 서울특별시 동대문구 전농동,6,전농우성,44.24,21~31,"11,300",13,1992,사가정로
 서울특별시 동대문구 제기동,892-68,경동미주,96.96,11~20,"24,450",1,1977,정릉천동로
 서울특별시 동대문구 제기동,892-68,경동미주,96.96,21~31,"27,000",5,1977,정릉천동로
